latitude,longitude,accommodates,bedrooms,beds,price
51.51027,-0.18809,4,2,2,$150.00 
51.54826,-0.10551,2,1,0,$55.00 
51.48734,-0.18089,2,1,1,$100.00 
51.5306,-0.06735,6,2,2,$300.00 
51.51144,-0.04376,2,1,2,$40.00 
51.52738,-0.08056,4,1,2,$190.00 
51.59348,-0.14566,2,,1,$66.00 
51.5129,-0.01943,2,1,1,$55.00 
51.52878,-0.1239,2,1,2,$43.00 
51.47925,-0.21235,2,1,1,$80.00 
51.48238,-0.20449,2,1,1,$70.00 
51.4752,-0.13782,8,4,4,$100.00 
51.48468,-0.17367,5,3,5,$220.00 
51.4318,0.02045,1,1,1,$50.00 
51.51463,-0.19125,4,1,3,$75.00 
51.47529,-0.00376,2,1,2,$70.00 
51.521,-0.03322,4,1,1,$100.00 
51.49706,-0.20734,6,3,3,$332.00 
51.47725,-0.19253,8,4,4,$352.00 
51.44038,-0.12605,2,1,1,$30.00 
51.46289,-0.06131,3,2,2,$60.00 
51.50078,-0.09124,2,1,1,$120.00 
51.5013,-0.09107,4,2,2,$235.00 
51.44015,-0.1567,1,1,1,$24.00 
51.43984,0.06746,2,1,1,$50.00 
51.55726,-0.08501,4,2,2,$80.00 
51.52457,-0.07052,4,1,2,$150.00 
51.51891,-0.03599,3,1,1,$77.00 
51.51589,-0.05627,2,1,1,$70.00 
51.46846,-0.10558,2,1,1,$35.00 
51.49703,-0.20796,2,1,1,$50.00 
51.49429,-0.2043,2,1,1,$108.00 
51.51392,-0.01976,2,1,1,$38.00 
51.51225,-0.02085,2,1,2,$50.00 
51.56601,-0.06907,3,1,1,$120.00 
51.44388,-0.19273,4,2,0,$150.00 
51.49713,-0.08068,2,1,1,$49.00 
51.57749,-0.09045,1,1,1,$30.00 
51.51808,-0.16632,5,2,4,$263.00 
51.51808,-0.16638,5,2,4,$300.00 
51.45303,-0.06045,3,1,2,$30.00 
51.51807,-0.16649,5,2,4,$279.00 
51.51824,-0.16634,6,2,5,$332.00 
51.51381,-0.12172,2,1,1,$150.00 
51.54621,0.01142,4,1,1,$92.00 
51.50275,-0.2164,7,2,3,$350.00 
51.49911,-0.00948,1,1,1,$29.00 
51.48,-0.11838,3,1,2,$106.00 
51.45769,0.0079,2,1,1,$58.00 
51.58579,-0.03818,4,2,2,$60.00 
51.52055,-0.02954,2,1,1,$200.00 
51.53974,-0.14868,4,2,1,$150.00 
51.47608,-0.18871,4,2,2,$82.00 
51.46252,-0.19806,2,1,1,$35.00 
51.47186,-0.21029,2,1,1,$132.00 
51.48883,-0.151,2,1,1,$75.00 
51.4873,-0.19181,7,2,3,$263.00 
51.49875,-0.21067,4,2,3,$185.00 
51.45343,0.00127,2,1,1,$40.00 
51.47899,-0.16878,6,3,3,$340.00 
51.49448,0.01192,5,1,2,$58.00 
51.52723,-0.1802,4,1,2,$200.00 
51.57824,-0.0136,2,1,1,$40.00 
51.5381,-0.19826,4,2,0,$190.00 
51.40566,-0.20284,1,1,1,$35.00 
51.50015,-0.2171,2,1,1,$75.00 
51.47844,-0.0164,2,,0,$39.00 
51.55011,-0.18274,2,,0,$69.00 
51.5551,-0.05391,2,1,1,$67.00 
51.45449,-0.18561,8,3,3,$125.00 
51.50178,0.06548,2,1,1,$31.00 
51.51817,-0.12768,5,2,2,$159.00 
51.46526,-0.10677,3,1,1,$300.00 
51.54582,-0.22888,1,1,1,$35.00 
51.46256,0.00608,2,1,1,$55.00 
51.55003,0.02802,2,1,0,$73.00 
51.52875,-0.09224,6,2,2,$80.00 
51.58365,-0.20136,2,1,1,$50.00 
51.47368,-0.02071,6,2,2,$99.00 
51.52607,-0.1936,4,2,2,$179.00 
51.48162,-0.08088,2,1,1,$35.00 
51.54126,-0.20444,2,1,1,$105.00 
51.54606,-0.05986,2,1,1,$45.00 
51.53879,-0.07143,3,1,3,$40.00 
51.49075,-0.06617,4,2,2,$120.00 
51.52074,-0.05747,2,1,1,$34.00 
51.57156,-0.02778,2,1,2,$25.00 
51.41288,-0.31135,1,1,1,$50.00 
51.59274,-0.073,2,1,1,$60.00 
51.46375,0.00662,2,1,1,$65.00 
51.46278,0.00527,2,1,1,$55.00 
51.5195,-0.05388,2,1,1,$35.00 
51.46219,0.00525,2,1,1,$65.00 
51.56206,-0.07362,2,1,0,$75.00 
51.51927,-0.07411,3,1,1,$61.00 
51.50567,-0.45992,2,1,1,$30.00 
51.42224,-0.1335,6,3,3,$35.00 
51.51387,-0.06896,2,1,1,$162.00 
51.45643,0.03139,1,1,1,$38.00 
51.51391,-0.06903,2,1,1,$170.00 
51.4893,-0.19564,2,1,0,$60.00 
51.57263,-0.3397,3,1,2,$80.00 
51.54086,0.03902,3,1,2,$60.00 
51.51227,-0.06885,2,1,1,$162.00 
51.5713,-0.3394,3,1,2,$90.00 
51.60557,-0.47585,2,1,1,$55.00 
51.51176,-0.07842,2,1,1,$160.00 
51.59052,-0.23478,2,1,1,$70.00 
51.50972,-0.07762,2,1,1,$160.00 
51.51892,-0.15111,3,1,2,$90.00 
51.51224,-0.15402,4,2,2,$400.00 
51.51147,-0.07884,2,1,1,$166.00 
51.51027,-0.07739,2,1,1,$160.00 
51.53287,-0.23345,1,1,0,$30.00 
51.51021,-0.07887,2,1,1,$72.00 
51.51034,-0.07872,2,1,1,$160.00 
51.56778,-0.00748,2,1,1,$125.00 
51.44922,-0.21623,1,1,1,$126.00 
51.51682,-0.0768,2,1,1,$230.00 
51.53825,-0.02186,2,1,1,"$1,600.00 "
51.46612,-0.11957,2,1,1,$55.00 
51.52194,-0.07509,2,1,1,$109.00 
51.39682,-0.08974,2,1,1,$24.00 
51.54364,-0.12774,2,1,1,$93.00 
51.51686,-0.04424,6,2,4,$212.00 
51.46992,0.02017,12,3,5,$204.00 
51.61962,-0.27947,1,1,1,$20.00 
51.59478,-0.00602,2,1,1,$22.00 
51.35986,-0.1548,2,1,1,$115.00 
51.55287,-0.07998,4,1,1,$75.00 
51.50149,-0.09573,4,2,0,$275.00 
51.54536,-0.05567,2,1,1,$45.00 
51.50539,-0.23667,3,1,2,$130.00 
51.49183,-0.01746,3,1,2,$55.00 
51.4437,-0.15964,2,1,1,$64.00 
51.48179,-0.18754,4,2,2,$179.00 
51.48585,-0.21042,4,2,2,$95.00 
51.51319,-0.18069,7,2,2,$90.00 
51.52886,-0.19464,2,1,1,$85.00 
51.47162,-0.14745,9,4,6,$190.00 
51.43457,-0.17614,2,1,1,$70.00 
51.5929,0.21637,1,,1,$34.00 
51.43575,-0.19854,6,2,3,$120.00 
51.64755,-0.17943,10,5,5,$350.00 
51.53165,-0.19306,2,1,1,$70.00 
51.53926,-0.1235,2,1,1,$90.00 
51.57916,-0.01545,4,3,2,$100.00 
51.48418,-0.43965,2,1,1,$45.00 
51.639,-0.14448,1,1,1,$35.00 
51.48625,-0.20657,2,1,1,$37.00 
51.51738,-0.05469,2,1,1,$60.00 
51.55494,-0.00573,1,1,1,$25.00 
51.44386,-0.23794,1,1,1,$25.00 
51.517,-0.05424,2,1,1,$50.00 
51.37933,-0.16657,2,1,2,$36.00 
51.51638,-0.05555,2,1,1,$100.00 
51.52908,-0.09679,2,1,1,"$1,000.00 "
51.51725,-0.07597,2,1,3,$55.00 
51.52024,-0.14047,4,2,2,$204.00 
51.44034,0.00781,3,1,2,$68.00 
51.53758,-0.11885,2,,1,$50.00 
51.5465,-0.12604,1,1,1,$42.00 
51.63586,-0.11894,2,1,1,$82.00 
51.36552,-0.2774,1,1,6,$19.00 
51.53117,-0.08694,6,3,3,$180.00 
51.46043,-0.2136,4,1,2,$75.00 
51.43422,-0.05068,4,2,4,$25.00 
51.59477,-0.26262,2,1,1,$89.00 
51.49173,-0.16603,4,1,2,$120.00 
51.49684,-0.07194,6,2,2,$95.00 
51.4372,-0.16124,4,3,3,$80.00 
51.46738,-0.02952,2,1,1,$40.00 
51.49254,-0.05694,2,1,1,$45.00 
51.56466,-0.11368,3,1,1,$110.00 
51.41273,0.01054,6,2,5,$98.00 
51.56549,-0.11768,1,1,1,$19.00 
51.51675,-0.10145,2,1,1,$162.00 
51.5456,0.01766,2,1,1,$30.00 
51.44691,-0.05377,4,2,2,$120.00 
51.50008,-0.38554,1,1,1,$25.00 
51.49257,0.06916,7,2,2,$145.00 
51.44607,-0.00616,2,1,1,$90.00 
51.52648,-0.20814,1,1,1,$50.00 
51.44605,-0.05252,1,1,1,$63.00 
51.59168,0.02376,1,1,1,$21.00 
51.49007,-0.20937,2,1,1,$90.00 
51.55541,-0.39787,1,1,1,$28.00 
51.51997,-0.05591,1,1,1,$33.00 
51.5964,-0.11121,3,1,2,$33.00 
51.46322,-0.08087,2,1,1,$90.00 
51.55642,0.01684,4,2,2,$40.00 
51.5521,-0.09038,4,1,1,$100.00 
51.56528,-0.2061,1,1,1,$22.00 
51.47736,0.08967,1,1,1,$21.00 
51.61518,-0.25228,4,1,1,$50.00 
51.52269,-0.0982,2,1,1,$166.00 
51.48984,-0.19805,2,1,,$65.00 
51.43192,-0.04781,1,1,1,$40.00 
51.48872,-0.13015,2,1,1,$160.00 
51.53891,-0.07325,2,1,1,$75.00 
51.48712,-0.19197,6,3,3,$200.00 
51.54611,-0.10724,2,1,1,$130.00 
51.5227,-0.10026,2,1,1,$75.00 
51.60847,-0.41326,1,1,1,$35.00 
51.52153,-0.09682,2,1,1,$74.00 
51.54072,-0.15416,4,2,3,$286.00 
51.52276,-0.09865,2,1,1,$166.00 
51.55662,-0.05915,2,1,1,$70.00 
51.54066,-0.11451,3,1,2,$65.00 
51.54206,0.08543,1,1,0,$39.00 
51.42972,-0.12716,2,2,1,$50.00 
51.3984,-0.20443,2,1,1,$40.00 
51.40703,-0.12273,1,1,1,$25.00 
51.50699,0.0716,2,1,1,$30.00 
51.48197,-0.00994,2,1,1,$45.00 
51.54031,-0.05475,2,2,2,$55.00 
51.46118,-0.09817,1,1,1,$20.00 
51.55088,-0.2272,2,1,1,$30.00 
51.57121,-0.10831,2,1,1,$46.00 
51.49796,-0.16275,5,2,2,$495.00 
51.52872,-0.1439,2,1,1,$70.00 
51.47953,0.07227,2,1,0,$40.00 
51.45583,-0.02174,1,1,1,$37.00 
51.54827,-0.22657,4,1,1,$59.00 
51.46805,-0.2588,1,1,1,$60.00 
51.50982,-0.27587,2,1,1,$35.00 
51.5272,-0.09581,2,1,1,$77.00 
51.6076,-0.10942,1,1,1,$170.00 
51.51429,-0.18087,2,1,1,$171.00 
51.52619,-0.09745,2,1,1,$171.00 
51.55659,-0.13047,2,1,1,$50.00 
51.42567,-0.11599,4,2,2,$100.00 
51.60921,-0.42464,4,2,3,$50.00 
51.49504,-0.23499,5,3,3,$75.00 
51.53939,-0.07724,4,1,2,$72.00 
51.50324,-0.10292,2,1,1,$74.00 
51.52035,-0.10648,2,1,1,$185.00 
51.4867,-0.12411,2,1,1,$189.00 
51.46299,-0.20834,4,2,2,$205.00 
51.55539,-0.11511,2,2,2,$152.00 
51.48527,-0.12706,4,2,2,$276.00 
51.51723,-0.13843,6,2,2,$114.00 
51.49483,-0.09894,5,2,3,$111.00 
51.49606,-0.09998,5,2,3,$107.00 
51.52431,-0.07381,4,2,2,$155.00 
51.4745,-0.18985,2,1,1,$30.00 
51.52763,-0.02068,2,1,1,$49.00 
51.55262,-0.19069,2,1,1,$39.00 
51.49879,-0.01896,2,1,1,$46.00 
51.50723,-0.23143,2,1,1,$75.00 
51.47971,-0.20755,2,1,1,$60.00 
51.61385,-0.1279,1,1,1,$18.00 
51.50793,-0.22972,2,1,1,$156.00 
51.52835,-0.13388,2,1,1,$110.00 
51.44801,-0.04972,8,4,4,$130.00 
51.50939,-0.05007,2,1,1,$45.00 
51.51317,-0.18543,5,2,5,$84.00 
51.48605,-0.1251,2,1,1,$74.00 
51.48647,-0.12539,4,2,1,$95.00 
51.54808,-0.1568,6,2,3,$130.00 
51.50987,-0.22992,1,1,1,$40.00 
51.43517,0.01803,2,1,1,$25.00 
51.43701,-0.10543,2,1,1,$63.00 
51.49398,-0.12793,2,1,1,$100.00 
51.52267,-0.0906,3,1,2,$116.00 
51.51006,-0.19438,4,2,2,$120.00 
51.52814,-0.09869,3,1,2,$40.00 
51.46866,-0.16759,4,3,0,$67.00 
51.4998,-0.10034,2,1,1,$152.00 
51.40841,-0.05792,4,2,1,$80.00 
51.52136,-0.09826,4,2,2,$261.00 
51.52017,-0.03585,2,1,2,$40.00 
51.52013,-0.15437,4,2,3,$309.00 
51.51076,-0.18628,4,2,4,$72.00 
51.49694,-0.02088,2,1,1,$152.00 
51.4987,-0.02096,2,1,1,$152.00 
51.5649,-0.1284,9,5,5,$271.00 
51.49249,-0.1161,4,1,2,$50.00 
51.49708,-0.02033,2,1,1,$152.00 
51.50022,-0.0989,2,1,1,$152.00 
51.56594,-0.09242,2,1,1,$34.00 
51.50009,-0.09855,2,1,1,$152.00 
51.3561,-0.20998,2,1,1,$70.00 
51.52228,-0.17302,6,2,5,$100.00 
51.49988,-0.09935,2,1,1,$135.00 
51.52296,-0.10715,5,1,1,$130.00 
51.53665,0.00072,2,1,1,$95.00 
51.38197,-0.28877,2,1,1,$45.00 
51.52061,-0.10917,3,3,3,$230.00 
51.4772,-0.03763,2,1,1,$35.00 
51.46903,-0.09476,6,2,3,$90.00 
51.55001,-0.07107,2,1,2,$73.00 
51.53539,-0.11592,2,1,1,$50.00 
51.48252,-0.06431,1,1,1,$31.00 
51.57142,-0.09559,1,1,0,$35.00 
51.51323,-0.04899,2,1,1,$36.00 
51.51851,-0.20527,4,2,2,$150.00 
51.54147,-0.11632,6,3,3,$170.00 
51.48933,-0.14289,2,1,1,$83.00 
51.53456,-0.08928,2,1,1,$37.00 
51.53067,-0.02184,2,1,1,$74.00 
51.57337,-0.11086,1,1,1,$25.00 
51.55179,-0.18887,4,2,2,$100.00 
51.52451,-0.07166,2,1,0,$111.00 
51.55146,-0.07424,2,1,1,$75.00 
51.4807,-0.21153,2,1,1,$37.00 
51.54138,-0.09266,2,1,1,$45.00 
51.52725,-0.09613,2,1,1,$110.00 
51.53086,-0.09507,2,1,1,$100.00 
51.33472,-0.0778,6,2,3,$112.00 
51.45843,-0.10998,2,1,1,$65.00 
51.56987,-0.1081,4,1,2,$36.00 
51.49423,-0.24945,2,1,1,$60.00 
51.47278,-0.18419,2,1,2,$55.00 
51.53512,-0.17154,2,1,1,$80.00 
51.43515,-0.15496,10,5,5,$480.00 
51.40346,-0.20426,4,2,0,$64.00 
51.5606,-0.11522,6,2,2,$95.00 
51.46022,-0.23717,2,1,1,$75.00 
51.51213,-0.065,1,1,1,$100.00 
51.32717,-0.13715,2,1,1,$40.00 
51.52563,-0.17994,5,2,3,$135.00 
51.51098,-0.19519,2,1,1,$70.00 
51.40566,-0.20284,1,1,0,$32.00 
51.41049,-0.10993,1,1,0,$25.00 
51.49127,-0.09212,4,2,2,$110.00 
51.48248,-0.09538,2,1,1,$40.00 
51.50005,-0.07453,2,1,1,$45.00 
51.53677,-0.20817,5,2,3,$61.00 
51.54664,-0.06219,5,3,4,$180.00 
51.4866,-0.14498,4,2,2,$250.00 
51.52984,-0.09778,3,1,2,$80.00 
51.50058,-0.10037,2,1,1,$152.00 
51.53676,-0.11133,2,1,1,$90.00 
51.52324,-0.29655,1,2,1,$55.00 
51.50138,-0.10022,2,1,1,$152.00 
51.56499,-0.08098,2,1,1,$59.00 
51.55838,-0.14653,4,2,2,$80.00 
51.53677,-0.06351,6,3,2,$80.00 
51.5128,-0.13442,2,1,1,$85.00 
51.66518,-0.03421,3,1,3,$21.00 
51.50025,-0.09845,2,1,1,$152.00 
51.5108,-0.18613,4,2,4,$115.00 
51.51122,-0.18492,4,2,4,$77.00 
51.55571,-0.29976,1,1,1,$457.00 
51.49983,-0.08445,2,1,1,$61.00 
51.51616,-0.12233,6,2,2,$339.00 
51.48863,-0.09097,2,1,1,$35.00 
51.50119,-0.08093,2,1,1,$50.00 
51.55363,-0.09446,7,4,5,$200.00 
51.5281,-0.12301,3,1,1,$120.00 
51.5437,-0.08913,2,1,1,$50.00 
51.51275,-0.20137,4,2,2,$139.00 
51.57795,-0.33815,1,1,1,$50.00 
51.55719,-0.11589,2,,1,$43.00 
51.62041,-0.3181,2,1,1,$49.00 
51.47255,-0.11281,2,1,2,$32.00 
51.55136,-0.05582,2,1,1,$35.00 
51.48897,-0.07405,8,4,4,$125.00 
51.48986,-0.09937,4,2,2,$250.00 
51.4995,-0.09187,2,1,2,$43.00 
51.6081,-0.23067,2,1,1,$32.00 
51.52877,-0.06999,2,1,1,$34.00 
51.44476,-0.20201,2,1,1,$68.00 
51.51357,-0.26361,8,4,5,$308.00 
51.45815,-0.22158,2,1,0,$48.00 
51.54946,-0.11424,4,2,2,$250.00 
51.48448,-0.12575,2,2,2,$276.00 
51.5114,-0.19391,4,2,2,$250.00 
51.48065,-0.19944,2,1,1,$150.00 
51.51836,-0.18941,4,1,2,$80.00 
51.4547,-0.13588,2,1,1,$29.00 
51.46204,-0.17763,4,2,2,$80.00 
51.43745,-0.14556,2,1,1,$89.00 
51.63281,-0.26924,1,1,0,$22.00 
51.46686,-0.05842,1,,1,$35.00 
51.56357,-0.27926,1,1,1,$23.00 
51.59751,-0.09098,2,1,1,$40.00 
51.44216,-0.15499,2,1,1,$55.00 
51.47813,-0.21128,6,3,3,$295.00 
51.54482,-0.08301,8,3,3,$200.00 
51.54658,-0.06845,2,1,1,$50.00 
51.50737,-0.20968,14,3,5,$315.00 
51.48975,-0.14518,4,2,3,$258.00 
51.49007,-0.20622,2,1,1,$45.00 
51.48083,-0.02776,3,2,2,$100.00 
51.54368,-0.05896,4,2,0,$95.00 
51.57399,0.12626,2,1,1,$38.00 
51.56208,-0.10403,2,1,1,$65.00 
51.54437,-0.09145,2,1,1,$47.00 
51.48643,-0.16601,2,1,1,$149.00 
51.55314,-0.05599,2,1,1,$36.00 
51.49505,-0.20107,4,1,1,$100.00 
51.48165,-0.20835,2,1,1,$60.00 
51.39119,0.01794,2,1,1,$35.00 
51.53745,0.02151,2,1,1,$29.00 
51.4719,-0.12053,2,1,1,$120.00 
51.53013,-0.12416,6,2,3,$182.00 
51.52767,-0.0895,1,1,1,$60.00 
51.56494,-0.13244,3,1,2,$150.00 
51.54591,-0.14247,4,2,2,$60.00 
51.52974,-0.04019,2,1,1,$30.00 
51.52857,-0.08495,2,2,2,$80.00 
51.41386,-0.13713,2,1,2,$40.00 
51.54516,-0.11008,2,1,1,$85.00 
51.4527,-0.03902,2,1,1,$26.00 
51.4607,-0.17851,2,1,1,$56.00 
51.53405,-0.19129,2,1,1,$36.00 
51.5573,-0.17614,6,2,4,$220.00 
51.57486,-0.01446,4,3,2,$80.00 
51.46878,-0.12534,1,1,1,$90.00 
51.51688,-0.07624,2,1,1,$50.00 
51.51402,-0.18889,1,1,1,$27.00 
51.51765,-0.1871,7,3,3,$200.00 
51.47167,-0.05369,2,1,1,$46.00 
51.52936,-0.06979,2,1,1,$32.00 
51.54665,-0.16271,4,2,2,$220.00 
51.49156,-0.04283,2,,1,$55.00 
51.54236,-0.06421,6,2,3,$90.00 
51.53429,-0.13248,4,2,2,$100.00 
51.45416,-0.1642,2,1,,$150.00 
51.52338,-0.17063,6,3,3,$240.00 
51.44125,-0.10219,4,1,2,$70.00 
51.51268,-0.02645,2,1,1,$44.00 
51.54123,-0.20237,4,1,2,$90.00 
51.48127,-0.19624,2,1,1,$62.00 
51.50585,-0.22196,2,1,1,$79.00 
51.50969,-0.19533,2,1,1,$130.00 
51.59996,-0.09878,4,2,3,$109.00 
51.55182,-0.11277,2,1,1,$89.00 
51.53227,-0.08625,2,,2,$75.00 
51.4934,-0.23348,3,1,1,$99.00 
51.49086,-0.1448,4,1,2,$100.00 
51.54607,-0.07058,3,,1,$200.00 
51.37609,-0.07931,4,1,2,$100.00 
51.51854,-0.13338,2,1,1,$48.00 
51.55537,-0.05832,2,1,1,$70.00 
51.44669,-0.20645,4,2,2,$85.00 
51.44258,-0.10657,2,1,1,$50.00 
51.46929,-0.05181,2,1,1,$45.00 
51.47661,-0.11921,4,2,2,$89.00 
51.45308,-0.21144,4,2,2,$57.00 
51.45925,-0.17899,4,3,3,$85.00 
51.5356,-0.11621,2,1,1,$43.00 
51.46478,-0.0379,4,1,2,$35.00 
51.56812,-0.11106,1,1,1,$100.00 
51.56478,-0.07379,2,1,1,$33.00 
51.53644,-0.04334,2,1,0,$64.00 
51.52704,-0.19219,4,2,2,$225.00 
51.51294,0.04378,2,1,1,$42.00 
51.52969,-0.0947,6,3,3,$180.00 
51.43458,-0.12994,2,1,1,$37.00 
51.49089,-0.15797,2,,1,$180.00 
51.49404,-0.19293,2,1,1,$30.00 
51.42026,-0.20266,2,1,1,$80.00 
51.546,-0.06722,1,1,1,$50.00 
51.40131,-0.25857,2,1,2,$36.00 
51.49273,-0.03588,2,1,1,$33.00 
51.47552,-0.05027,2,1,1,$85.00 
51.54764,-0.19797,4,2,2,$55.00 
51.56292,-0.12103,1,1,1,$22.00 
51.39947,-0.17998,5,3,5,$105.00 
51.53496,-0.08107,2,2,1,$60.00 
51.50102,-0.03467,1,1,1,$31.00 
51.44331,-0.19324,2,1,1,$95.00 
51.43562,-0.17816,4,1,3,$90.00 
51.53633,-0.29486,2,1,1,$60.00 
51.54755,-0.11051,8,4,4,$220.00 
51.48738,-0.08909,2,1,1,$150.00 
51.35767,-0.09354,1,1,1,$26.00 
51.49443,-0.01511,6,2,3,$257.00 
51.41351,-0.20703,12,5,6,$240.00 
51.55167,-0.08282,1,1,1,$32.00 
51.42789,-0.13383,2,1,1,$50.00 
51.43629,-0.12572,3,1,1,$99.00 
51.50243,-0.26771,2,1,1,$69.00 
51.50238,-0.02557,4,2,2,$100.00 
51.54094,-0.07763,6,3,3,$100.00 
51.54411,-0.14251,2,1,1,$38.00 
51.53066,-0.02576,2,1,2,$70.00 
51.54972,-0.14743,6,3,4,$75.00 
51.54094,-0.14015,4,1,2,$90.00 
51.47352,-0.0284,2,1,1,$35.00 
51.49042,-0.20772,2,1,1,$120.00 
51.4616,-0.21029,4,2,2,$94.00 
51.54744,-0.03764,4,2,2,$118.00 
51.48953,-0.20721,2,1,1,$95.00 
51.51998,-0.1178,2,1,0,$115.00 
51.45503,-0.00021,2,1,1,$50.00 
51.49741,-0.07028,2,1,1,$27.00 
51.55624,-0.06568,4,1,2,$100.00 
51.4266,-0.101,6,2,3,$126.00 
51.50352,-0.25926,1,1,1,$57.00 
51.5516,-0.0502,2,1,1,$58.00 
51.53363,0.03118,2,1,2,$41.00 
51.55098,-0.07329,4,1,2,$100.00 
51.38247,0.1148,2,1,1,$45.00 
51.44907,-0.03684,2,1,1,$30.00 
51.51516,-0.06695,2,1,1,$85.00 
51.5065,-0.45504,2,1,1,$20.00 
51.47761,-0.10379,6,4,4,$220.00 
51.45522,-0.20267,3,3,3,$90.00 
51.54136,-0.13853,2,1,1,$150.00 
51.54652,-0.18983,2,1,1,$56.00 
51.51819,-0.05406,6,2,3,$120.00 
51.46604,-0.04438,2,1,1,$90.00 
51.45235,-0.18068,2,1,1,$135.00 
51.51781,-0.05349,1,1,3,$200.00 
51.52207,-0.05791,2,1,1,$40.00 
51.49007,-0.20622,2,1,1,$38.00 
51.45559,-0.0644,5,2,2,$125.00 
51.51014,-0.19442,4,2,3,$230.00 
51.49019,-0.15769,12,4,5,$300.00 
51.44937,-0.12018,5,1,1,$45.00 
51.56457,0.11445,2,1,1,$22.00 
51.52798,-0.01847,4,2,2,$200.00 
51.60977,-0.01072,5,3,3,$150.00 
51.50114,-0.21498,2,1,1,$184.00 
51.52767,-0.19924,1,1,1,$40.00 
51.53622,-0.13795,2,1,2,$35.00 
51.51961,-0.02613,2,1,1,$37.00 
51.47988,-0.19852,6,2,2,$99.00 
51.45085,-0.12631,2,1,1,$90.00 
51.45736,-0.07271,2,1,1,$70.00 
51.48001,-0.11114,2,1,1,$45.00 
51.53792,-0.07225,5,2,3,$80.00 
51.45184,-0.25289,2,1,1,$25.00 
51.48111,-0.0976,4,2,2,$110.00 
51.58362,-0.14684,2,1,1,$88.00 
51.5363,-0.23033,1,1,1,$21.00 
51.53217,-0.06278,4,1,2,$152.00 
51.57209,-0.18899,2,1,1,$57.00 
51.49204,-0.19191,4,1,2,$110.00 
51.48899,-0.13464,3,1,2,$93.00 
51.50489,-0.24076,5,2,3,$87.00 
51.54555,-0.16277,2,1,1,$69.00 
51.47038,-0.18816,2,1,1,$80.00 
51.50165,-0.21389,4,1,2,$98.00 
51.40475,-0.06121,1,1,1,$24.00 
51.54625,0.05142,1,1,1,$22.00 
51.42331,-0.19756,1,1,1,$39.00 
51.53179,0.05867,1,1,0,$50.00 
51.49321,-0.18086,6,2,2,$660.00 
51.43393,-0.05528,4,2,2,$85.00 
51.47493,-0.10616,4,2,2,$54.00 
51.49864,-0.02015,5,2,2,$185.00 
51.53877,0.05239,1,1,1,$50.00 
51.52522,-0.25318,2,1,1,$35.00 
51.51273,-0.06276,2,1,1,$60.00 
51.45218,-0.03831,2,1,1,$33.00 
51.46652,-0.10011,2,1,1,$25.00 
51.51279,-0.21176,1,1,1,$32.00 
51.53416,0.02032,2,1,1,$31.00 
51.51351,-0.1613,2,1,1,$109.00 
51.47572,-0.18916,4,2,2,$205.00 
51.43283,-0.06082,2,1,2,$90.00 
51.49778,-0.13261,2,1,1,$40.00 
51.52978,-0.07346,2,1,1,$33.00 
51.46292,-0.2954,6,2,3,$140.00 
51.43198,-0.05053,2,1,1,$30.00 
51.51093,-0.18664,2,1,1,$104.00 
51.43182,-0.05018,1,1,1,$45.00 
51.39365,-0.11036,4,1,1,$35.00 
51.54437,-0.16202,2,1,1,$60.00 
51.46592,-0.32704,2,1,1,$41.00 
51.52907,-0.11832,3,1,2,$83.00 
51.4452,-0.036,6,2,4,$120.00 
51.53239,-0.09487,4,2,2,$77.00 
51.45527,-0.09948,2,1,1,$45.00 
51.45771,-0.14318,4,2,3,$155.00 
51.54635,-0.04773,4,1,1,$85.00 
51.4842,-0.19892,6,3,3,$297.00 
51.52133,-0.11584,6,3,3,$242.00 
51.55138,-0.19087,4,2,2,$54.00 
51.50308,-0.08221,5,1,2,$99.00 
51.6269,-0.18922,2,1,1,$55.00 
51.58614,-0.0328,6,4,4,$100.00 
51.52817,-0.01742,1,1,1,$20.00 
51.52366,-0.07313,2,1,1,$36.00 
51.60816,-0.1047,2,1,1,$23.00 
51.4935,-0.18822,6,2,2,$100.00 
51.46877,-0.05943,2,1,1,$30.00 
51.54372,-0.04869,2,1,1,$35.00 
51.4829,0.09026,2,1,1,$30.00 
51.47007,-0.06667,2,1,1,$34.00 
51.50354,-0.09097,2,1,1,$95.00 
51.54823,-0.11792,2,1,2,$50.00 
51.4968,-0.17053,2,1,1,$130.00 
51.45794,-0.183,4,2,2,$150.00 
51.60327,-0.27388,1,1,1,$30.00 
51.52254,-0.1076,6,2,3,$158.00 
51.52254,-0.1076,4,1,2,"$16,787.00 "
51.52254,-0.1076,4,1,2,"$16,787.00 "
51.54156,-0.10217,4,2,2,$160.00 
51.52525,-0.10893,2,,1,$120.00 
51.53951,-0.07659,2,1,1,$45.00 
51.44143,-0.10489,2,1,1,$60.00 
51.4273,-0.1457,7,3,5,$120.00 
51.47401,0.19086,2,1,2,$28.00 
51.58635,-0.12709,1,1,1,$29.00 
51.52019,-0.1035,2,1,1,$65.00 
51.54705,-0.16675,3,1,1,$139.00 
51.52012,-0.08023,6,2,3,$153.00 
51.47732,-0.09692,2,1,1,$36.00 
51.53014,-0.14255,4,2,2,$150.00 
51.42714,-0.38179,2,1,1,$60.00 
51.52435,0.03204,1,1,1,$30.00 
51.60791,-0.42547,2,1,1,$70.00 
51.41095,-0.28724,2,1,3,$59.00 
